2015-08-22 03:42:45 EDT [29138]: [1-1] user=,db=,app=,client= LOG:  database system was shut down at 2015-08-22 03:42:00 EDT
2015-08-22 04:02:48 EDT [29140]: [8-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 28 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=2.716 s, sync=0.018 s, total=2.739 s; sync files=22, longest=0.001 s, average=0.000 s; distance=108 kB, estimate=129 kB
2015-08-22 04:07:45 EDT [29140]: [9-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:07:45 EDT [29140]: [10-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.016 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=117 kB
2015-08-22 04:10:15 EDT [32459]: [1-1] user=,db=,app=,client= LOG:  Getting relation statistics for public.time_statistics
2015-08-22 04:10:16 EDT [32459]: [2-1] user=,db=,app=,client= LOG:  Getting detailed statistics for public.time_statistics
2015-08-22 04:12:45 EDT [29140]: [11-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:12:47 EDT [29140]: [12-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 21 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=2.016 s, sync=0.015 s, total=2.035 s; sync files=16, longest=0.001 s, average=0.000 s; distance=103 kB, estimate=115 kB
2015-08-22 04:16:28 EDT [31600]: [1-1] user=mark,db=dbt3,app=psql,client=[local] ERROR:  canceling statement due to statement timeout
2015-08-22 04:16:28 EDT [31600]: [2-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  COPY lineitem
	FROM '/home/mark/stuff/dbt3/dss/lineitem.tbl.u4'
	USING DELIMITERS '|';
2015-08-22 04:16:28 EDT [31600]: [3-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Connection error canceling statement due to statement timeout
2015-08-22 04:16:30 EDT [568]: [1-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Getting relation statistics for pg_temp_6.tmp_orderkey4
2015-08-22 04:16:30 EDT [568]: [2-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  ANALYZE tmp_orderkey4;
2015-08-22 04:16:30 EDT [568]: [3-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Getting detailed statistics for pg_temp_6.tmp_orderkey4
2015-08-22 04:16:30 EDT [568]: [4-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  ANALYZE tmp_orderkey4;
2015-08-22 04:17:45 EDT [29140]: [13-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:17:47 EDT [29140]: [14-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 23 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=2.215 s, sync=0.014 s, total=2.234 s; sync files=18, longest=0.001 s, average=0.000 s; distance=103 kB, estimate=114 kB
2015-08-22 04:22:45 EDT [29140]: [15-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:22:46 EDT [29140]: [16-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.511 s, sync=0.006 s, total=0.523 s; sync files=6, longest=0.002 s, average=0.001 s; distance=30 kB, estimate=106 kB
2015-08-22 04:27:45 EDT [29140]: [17-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:27:45 EDT [29140]: [18-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=96 kB
2015-08-22 04:32:45 EDT [29140]: [19-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:32:45 EDT [29140]: [20-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=86 kB
2015-08-22 04:33:04 EDT [2069]: [1-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Getting relation statistics for pg_temp_6.tmp_orderkey5
2015-08-22 04:33:04 EDT [2069]: [2-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  ANALYZE tmp_orderkey5;
2015-08-22 04:33:04 EDT [2069]: [3-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Getting detailed statistics for pg_temp_6.tmp_orderkey5
2015-08-22 04:33:04 EDT [2069]: [4-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  ANALYZE tmp_orderkey5;
2015-08-22 04:37:45 EDT [29140]: [21-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:37:48 EDT [29140]: [22-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 26 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=2.516 s, sync=0.015 s, total=2.537 s; sync files=18, longest=0.001 s, average=0.000 s; distance=112 kB, estimate=112 kB
2015-08-22 04:38:16 EDT [2506]: [1-1] user=,db=,app=,client= LOG:  Getting relation statistics for public.time_statistics
2015-08-22 04:38:16 EDT [2506]: [2-1] user=,db=,app=,client= LOG:  Getting detailed statistics for public.time_statistics
2015-08-22 04:42:45 EDT [29140]: [23-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:42:47 EDT [29140]: [24-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 22 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=2.116 s, sync=0.017 s, total=2.139 s; sync files=16, longest=0.003 s, average=0.001 s; distance=104 kB, estimate=111 kB
2015-08-22 04:47:45 EDT [29140]: [25-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:47:47 EDT [29140]: [26-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 22 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=2.115 s, sync=0.016 s, total=2.135 s; sync files=16, longest=0.002 s, average=0.001 s; distance=109 kB, estimate=111 kB
2015-08-22 04:49:59 EDT [2101]: [1-1] user=mark,db=dbt3,app=psql,client=[local] ERROR:  canceling statement due to statement timeout
2015-08-22 04:49:59 EDT [2101]: [2-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  COPY lineitem
	FROM '/home/mark/stuff/dbt3/dss/lineitem.tbl.u6'
	USING DELIMITERS '|';
2015-08-22 04:49:59 EDT [2101]: [3-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Connection error canceling statement due to statement timeout
2015-08-22 04:49:59 EDT [2101]: [4-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Connection error canceling statement due to statement timeout
2015-08-22 04:49:59 EDT [2101]: [5-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Connection error canceling statement due to statement timeout
2015-08-22 04:50:01 EDT [3561]: [1-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Getting relation statistics for pg_temp_6.tmp_orderkey6
2015-08-22 04:50:01 EDT [3561]: [2-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  ANALYZE tmp_orderkey6;
2015-08-22 04:50:01 EDT [3561]: [3-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Getting detailed statistics for pg_temp_6.tmp_orderkey6
2015-08-22 04:50:01 EDT [3561]: [4-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  ANALYZE tmp_orderkey6;
2015-08-22 04:52:45 EDT [29140]: [27-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:52:48 EDT [29140]: [28-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 26 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=2.516 s, sync=0.019 s, total=2.540 s; sync files=19, longest=0.002 s, average=0.001 s; distance=123 kB, estimate=123 kB
2015-08-22 04:57:45 EDT [29140]: [29-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 04:57:45 EDT [29140]: [30-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=111 kB
2015-08-22 05:02:45 EDT [29140]: [31-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 05:02:45 EDT [29140]: [32-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.002 s, total=0.019 s; sync files=1, longest=0.002 s, average=0.002 s; distance=4 kB, estimate=100 kB
2015-08-22 05:06:17 EDT [4997]: [1-1] user=,db=,app=,client= LOG:  Getting relation statistics for public.time_statistics
2015-08-22 05:06:17 EDT [4997]: [2-1] user=,db=,app=,client= LOG:  Getting detailed statistics for public.time_statistics
2015-08-22 05:07:45 EDT [29140]: [33-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 05:07:45 EDT [29140]: [34-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=4 kB, estimate=91 kB
2015-08-22 05:12:45 EDT [29140]: [35-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 05:12:45 EDT [29140]: [36-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=4 kB, estimate=82 kB
2015-08-22 05:17:46 EDT [29140]: [37-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 05:17:46 EDT [29140]: [38-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=4 kB, estimate=74 kB
2015-08-22 05:22:46 EDT [29140]: [39-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 05:22:46 EDT [29140]: [40-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.016 s; sync files=0, longest=0.000 s, average=0.000 s; distance=4 kB, estimate=67 kB
2015-08-22 05:27:46 EDT [29140]: [41-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 05:27:46 EDT [29140]: [42-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.014 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=61 kB
2015-08-22 05:30:03 EDT [29137]: [2-1] user=,db=,app=,client= LOG:  received fast shutdown request
2015-08-22 05:30:03 EDT [29137]: [3-1] user=,db=,app=,client= LOG:  aborting any active transactions
2015-08-22 05:30:03 EDT [29143]: [2-1] user=,db=,app=,client= LOG:  autovacuum launcher shutting down
2015-08-22 05:30:03 EDT [29140]: [43-1] user=,db=,app=,client= LOG:  shutting down
2015-08-22 05:30:03 EDT [29140]: [44-1] user=,db=,app=,client= LOG:  checkpoint starting: shutdown immediate
2015-08-22 05:30:03 EDT [29140]: [45-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.017 s; sync files=0, longest=0.000 s, average=0.000 s; distance=2 kB, estimate=55 kB
2015-08-22 05:30:03 EDT [29140]: [46-1] user=,db=,app=,client= LOG:  database system is shut down
