Linux 3.10.0-229.el7.x86_64 (pgxl1) 	08/22/2015 	_x86_64_	(4 CPU)

03:42:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:48:46 AM     all     25.47      0.00      4.02     20.59      0.09     49.82
04:49:46 AM     all      9.67      0.00      3.85     42.79      0.27     43.41
04:50:46 AM     all     11.09      0.00      2.58      8.28      0.12     77.92
04:51:46 AM     all     21.56      0.00      3.60     12.25      0.25     62.33
04:52:46 AM     all     50.26      0.00      4.62      8.26      0.17     36.69
04:53:46 AM     all     72.49      0.00      5.69      5.10      0.11     16.61
04:54:46 AM     all     83.11      0.00      4.81      2.70      0.05      9.33
04:55:46 AM     all     27.61      0.00      6.67     35.54      0.14     30.03
04:56:46 AM     all     11.97      0.00      3.35     51.86      0.26     32.55
04:57:46 AM     all     20.54      0.00      3.90     46.75      0.37     28.44
04:58:46 AM     all     24.24      0.00      4.77     39.31      0.29     31.39
04:59:46 AM     all     34.80      0.00      4.94      5.92      0.33     54.01
05:00:46 AM     all     51.68      0.00      5.10     13.52      0.20     29.50
05:01:46 AM     all     72.49      0.00      7.32      3.20      0.12     16.86
05:02:46 AM     all     38.34      0.00      5.36     30.04      0.19     26.07
05:03:46 AM     all     25.40      0.00      5.92     40.49      0.33     27.85
05:04:46 AM     all     36.07      0.00      7.14     35.81      0.33     20.65
05:05:46 AM     all     49.99      0.00     10.28     12.13      0.27     27.33
05:06:46 AM     all     69.09      0.00     13.02      3.28      0.10     14.51
05:07:46 AM     all     25.10      0.00      4.34     28.15      0.27     42.14
05:08:46 AM     all     38.12      0.00      6.31     18.31      0.40     36.87
05:09:46 AM     all     33.55      0.00      4.00      6.12      0.21     56.12
05:10:46 AM     all     25.90      0.00      3.16     17.79      0.21     52.93
05:11:46 AM     all     16.94      0.00      1.99      3.21      0.08     77.78
05:12:46 AM     all     61.92      0.00     12.96      0.41      0.73     23.98
05:13:46 AM     all     48.48      0.00      4.48      1.76      0.09     45.19
05:14:46 AM     all     45.10      0.00     11.26     14.38      0.94     28.32
05:15:46 AM     all     42.71      0.00     12.72     17.64      0.86     26.07
05:16:46 AM     all     19.83      0.00      3.43     22.81      0.43     53.50
05:17:46 AM     all     21.11      0.00      2.60     23.17      0.26     52.87
05:18:46 AM     all     37.43      0.00     11.05     14.35      1.02     36.15
05:19:46 AM     all     25.33      0.00      7.79     32.90      0.71     33.26
05:20:46 AM     all     41.37      0.00      5.68     33.10      0.29     19.55
05:21:46 AM     all     73.57      0.00      7.84     12.21      0.12      6.27
05:22:46 AM     all     42.61      0.00      5.23     19.63      0.43     32.11
05:23:46 AM     all     45.27      0.00      5.51     17.78      0.39     31.06
05:24:46 AM     all     47.13      0.00      6.50     15.61      0.31     30.45
05:25:46 AM     all      4.74      0.00      1.42      4.95      0.06     88.83
05:26:46 AM     all      8.65      0.00      0.88      0.18      0.01     90.28
05:27:46 AM     all     24.28      0.00      1.11      0.23      0.00     74.38
05:28:46 AM     all     11.29      0.00      3.37      8.96      0.03     76.35
05:29:46 AM     all      0.02      0.00      0.56      0.00      0.00     99.42
05:30:46 AM     all      0.08      0.00      3.08      0.05      0.00     96.79
