Linux 3.10.0-229.el7.x86_64 (pgxl6) 	08/22/2015 	_x86_64_	(4 CPU)

03:42:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:44:46 AM     all     48.71      0.00      5.07     18.32      0.17     27.73
04:45:46 AM     all     14.09      0.00      5.08     43.54      0.12     37.18
04:46:46 AM     all     12.77      0.00      2.35     70.50      0.16     14.23
04:47:46 AM     all     16.37      0.00      2.46     56.26      0.13     24.78
04:48:46 AM     all     19.22      0.00      2.26     29.13      0.11     49.27
04:49:46 AM     all      7.01      0.00      3.93     64.66      0.26     24.15
04:50:46 AM     all     11.17      0.00      3.02     47.55      0.28     37.97
04:51:46 AM     all     32.74      0.00      8.40     30.14      0.39     28.31
04:52:46 AM     all     46.61      0.00     10.18     15.61      0.32     27.28
04:53:46 AM     all     64.70      0.00      5.12      6.85      0.14     23.20
04:54:46 AM     all     80.93      0.00      4.58      3.34      0.07     11.08
04:55:46 AM     all     36.37      0.00      4.56     30.28      0.12     28.67
04:56:46 AM     all     13.93      0.00      4.78     58.21      0.22     22.86
04:57:46 AM     all     20.63      0.00      3.44     52.61      0.37     22.95
04:58:46 AM     all     22.79      0.00      4.27     41.67      0.35     30.91
04:59:46 AM     all     48.11      0.00      8.19     23.05      0.29     20.37
05:00:46 AM     all     45.61      0.00      5.13     18.00      0.25     31.02
05:01:46 AM     all     69.26      0.00      7.10      7.75      0.14     15.75
05:02:46 AM     all     47.48      0.00      5.87     30.52      0.15     15.98
05:03:46 AM     all     25.66      0.00      5.46     47.42      0.32     21.15
05:04:46 AM     all     38.63      0.00      8.17     26.44      0.32     26.43
05:05:46 AM     all     43.97      0.00      8.25     18.14      0.32     29.32
05:06:46 AM     all     55.32      0.00      8.07     13.28      0.24     23.09
05:07:46 AM     all     31.84      0.00      6.08     39.81      0.22     22.05
05:08:46 AM     all     44.11      0.00      7.53     25.31      0.34     22.72
05:09:46 AM     all     35.32      0.00      4.58     10.04      0.23     49.83
05:10:46 AM     all     19.17      0.00      2.72     26.72      0.25     51.14
05:11:46 AM     all     22.64      0.00      2.50      9.68      0.11     65.08
05:12:46 AM     all     35.35      0.00      3.32      0.29      0.12     60.92
05:13:46 AM     all     45.87      0.00      4.05      2.14      0.11     47.83
05:14:46 AM     all     29.48      0.00      4.37     16.82      0.11     49.21
05:15:46 AM     all     31.22      0.00      6.79     28.44      0.29     33.26
05:16:46 AM     all     35.40      0.00     11.52     16.71      1.31     35.06
05:17:46 AM     all     38.49      0.00     14.93     14.44      2.15     30.00
05:18:46 AM     all     27.63      0.00      7.22     14.62      0.65     49.87
05:19:46 AM     all     35.73      0.00      4.62      9.32      0.10     50.23
05:20:46 AM     all     52.58      0.00      4.40      8.64      0.21     34.16
05:21:46 AM     all     28.97      0.00      3.54     22.69      0.43     44.38
05:22:46 AM     all     40.33      0.00      4.91     20.37      0.44     33.96
05:23:46 AM     all     39.16      0.00      4.94     20.38      0.46     35.06
05:24:46 AM     all     47.64      0.00      6.10     13.41      0.30     32.54
05:25:46 AM     all      6.30      0.00      1.67      8.39      0.08     83.56
05:26:46 AM     all      8.75      0.00      0.86      0.08      0.01     90.30
05:27:46 AM     all     24.57      0.00      1.18      0.00      0.00     74.25
05:28:46 AM     all     11.76      0.00      3.23      8.43      0.03     76.55
05:29:46 AM     all      0.03      0.00      0.60      0.00      0.00     99.37
05:30:46 AM     all      0.07      0.00      3.05      0.07      0.00     96.80
